player_id,lnr_id,lnr_slug,name,team,team_code,position_group,position_raw,nationality,age,height_cm,weight_kg,season,matches_played,minutes_total,minutes_avg,yellow_cards,orange_cards,red_cards,tackles_per80,tackle_success_pct,penalties_per80,turnovers_won_per80,turnovers_lost_per80,carries_per80,meters_per80,line_breaks_per80,offloads_per80,passes_per80,kick_meters_per80,points_scored_per80,tries_per80,errors_per80,ruck_arrivals_per80,lineout_wins_per80,scrum_success_pct,_source,rating_raw,rating,confidence,axis_att,axis_ctrl,axis_kick,axis_def,axis_disc,axis_pow,position_label,position_abbr,confidence_score,confidence_badge,low_sample,minutes_bucket,data_insufficient,rank_position,rating_percentile_position,rating_intl,team_intl,matches_intl,cluster_intl,axis_course_intl,axis_distrib_intl,axis_kicking_intl,axis_physique_intl,axis_rigueur_intl,axis_danger_intl,axis_melee_intl,rating_value,has_prior
lnr_2190,2190,guram-gogichashvili,G. Gogichashvili,Racing 92,R92,FRONT_ROW,1ère ligne,Géorgie,27.0,183.0,118.0,2025-2026,17,720.0,42.4,0,0,0,15.33,,,0.0,,,,0.0,0.44,,,0.56,0.11,,,,,lnr,82.2,82.2,1.0,0,37,14,86,100,8,1ère Ligne,1L,100,Haute,False,Moyenne,False,10,94.3,73.3,GEORG,36,cluster_0,59.3,50.2,50.0,89.0,78.6,53.9,85.0,76.6,True
lnr_888,888,thomas-lainault,Thomas Lainault,Racing 92,R92,LOCK,2ème ligne,France,32.0,197.0,112.0,2025-2026,15,868.0,57.9,1,0,0,15.85,,,0.28,,,,0.0,0.28,,,0.0,0.0,,,,,lnr,71.4,71.4,1.0,0,20,0,100,73,15,2ème Ligne,2L,100,Haute,False,Bonne,False,43,39.3,,,,,,,,,,,,71.4,False
lnr_1102,1102,josua-tuisova,Josua Tuisova,Racing 92,R92,WINGER,Ailier,Fidji,32.0,180.0,113.0,2025-2026,14,808.0,57.7,1,0,1,7.82,,,0.69,,,,0.59,0.99,,,0.5,0.1,,,,,lnr,63.8,64.0,0.972,37,62,9,96,0,46,Ailier,AIL,97,Haute,False,Bonne,False,36,12.5,,,,,,,,,,,,65.9,True
lnr_916,916,wilfried-hulleu,W. Hulleu,Racing 92,R92,CENTRE,Centre,France,23.0,184.0,97.0,2025-2026,13,920.0,70.8,0,0,0,6.7,,,0.09,,,,0.87,0.78,,,3.91,0.78,,,,,lnr,81.7,81.7,1.0,74,50,89,56,100,63,Centre,CTR,100,Haute,False,Bonne,False,4,96.1,,,,,,,,,,,,81.7,False
lnr_2201,2201,gia-kharaishvili,G. Kharaishvili,Racing 92,R92,FRONT_ROW,1ère ligne,Géorgie,27.0,180.0,120.0,2025-2026,13,565.0,43.5,0,0,0,10.9,,,0.14,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,77.5,76.1,0.815,0,0,0,46,100,7,1ère Ligne,1L,82,Haute,False,Moyenne,False,44,72.3,,,,,,,,,,,,69.8,True
lnr_2175,2175,hassane-kolingar,Hassane Kolingar,Racing 92,R92,FRONT_ROW,1ère ligne,France,28.0,184.0,115.0,2025-2026,13,531.0,40.8,0,0,0,16.72,,,0.0,,,,0.0,0.45,,,0.0,0.0,,,,,lnr,82.9,79.8,0.766,0,38,0,99,100,0,1ère Ligne,1L,77,Haute,False,Moyenne,False,21,87.3,,,,,,,,,,,,76.0,True
lnr_13640,13640,joseph-manu,Joseph Manu,Racing 92,R92,CENTRE,Centre,Nouvelle Zélande,29.0,192.0,102.0,2025-2026,13,749.0,57.6,1,0,0,9.93,,,0.11,,,,0.43,1.39,,,0.53,0.11,,,,,lnr,69.6,69.7,0.831,37,89,12,100,42,16,Centre,CTR,83,Haute,False,Moyenne,False,31,61.0,,,,,,,,,,,,69.7,False
lnr_1911,1911,lekima-vuda-tagitagivalu,L. Tagitagivalu,Racing 92,R92,LOCK,2ème ligne,Fidji,30.0,195.0,110.0,2025-2026,13,608.0,46.8,0,0,0,14.61,,,0.79,,,,0.13,0.26,,,0.66,0.13,,,,,lnr,85.3,80.8,0.709,37,18,30,85,100,58,2ème Ligne,2L,71,Haute,False,Moyenne,False,7,91.4,,,,,,,,,,,,76.7,True
lnr_2188,2188,janick-tarrit,Janick Tarrit,Racing 92,R92,FRONT_ROW,1ère ligne,France,27.0,183.0,100.0,2025-2026,13,700.0,53.8,0,0,1,13.6,,,0.11,,,,0.23,0.34,,,1.14,0.23,,,,,lnr,54.2,54.2,1.0,65,28,28,70,0,23,1ère Ligne,1L,100,Haute,False,Moyenne,False,155,1.9,,,,,,,,,,,,64.8,True
lnr_12570,12570,diego-escobar,Diego Escobar,Racing 92,R92,FRONT_ROW,1ère ligne,Chili,25.0,176.0,103.0,2025-2026,12,529.0,44.1,2,0,0,14.67,,,0.45,,,,0.15,0.45,,,0.0,0.0,,,,,lnr,60.2,62.5,0.763,42,38,0,80,21,23,1ère Ligne,1L,76,Haute,False,Moyenne,False,148,6.4,,,,,,,,,,,,66.6,True
lnr_2168,2168,gael-fickou,Gael Fickou,Racing 92,R92,CENTRE,Centre,France,32.0,190.0,99.0,2025-2026,12,761.0,63.4,0,0,0,9.46,,,0.0,,,,0.74,0.63,,,2.1,0.42,,,,,lnr,74.0,73.4,0.845,63,40,48,94,100,30,Centre,CTR,84,Haute,False,Moyenne,False,14,83.1,77.5,France,65,cluster_1,87.6,71.9,50.0,93.7,77.3,76.9,93.6,76.7,True
lnr_2150,2150,antoine-gibert,Antoine Gibert,Racing 92,R92,CENTRE,Centre,France,28.0,177.0,76.0,2025-2026,12,469.0,39.1,0,0,0,2.9,,,0.0,,,,0.34,0.0,,,9.72,0.0,,,,,lnr,58.2,63.9,0.521,29,0,100,4,100,0,Centre,CTR,52,Moyenne,False,Moyenne,False,62,20.8,,,,,,,,,,,,62.3,True
lnr_2198,2198,max-spring,Max Spring,Racing 92,R92,FULLBACK,Arrière,France,25.0,173.0,75.0,2025-2026,12,736.0,61.3,0,0,0,4.13,,,0.22,,,,1.2,0.33,,,3.59,0.54,,,,,lnr,78.9,77.7,0.869,92,20,49,67,100,73,Arrière,ARR,87,Haute,False,Moyenne,False,3,93.9,,,,,,,,,,,,72.8,True
lnr_1093,1093,romain-taofifenua,R. Taofifenua,Racing 92,R92,LOCK,2ème ligne,France,35.0,,138.0,2025-2026,12,581.0,48.4,1,1,0,7.3,,,0.69,,,,0.0,0.55,,,2.75,0.55,,,,,lnr,47.3,54.6,0.677,0,39,100,1,0,97,2ème Ligne,2L,68,Moyenne,False,Moyenne,False,68,4.3,73.1,France,35,cluster_1,66.2,74.1,50.0,90.6,69.4,62.7,85.2,64.5,True
lnr_12647,12647,samuel-james,Samuel James,Racing 92,R92,CENTRE,Centre,Grande-Bretagne,31.0,195.0,94.0,2025-2026,11,841.0,76.5,2,0,0,2.66,,,0.0,,,,0.48,0.67,,,0.95,0.19,,,,,lnr,56.6,57.5,0.933,41,43,22,1,0,14,Centre,CTR,93,Haute,False,Bonne,False,75,3.9,,,,,,,,,,,,57.5,False
lnr_13447,13447,yanis-basse,Yanis Basse,Racing 92,R92,FRONT_ROW,1ère ligne,France,19.0,175.0,103.0,2025-2026,10,167.0,16.7,0,0,0,15.33,,,0.48,,,,0.0,0.0,,,2.4,0.48,,,,,lnr,84.7,73.5,0.241,0,0,60,86,100,60,1ère Ligne,1L,24,Basse,True,Basse,True,64,59.9,,,,,,,,,,,,73.5,False
lnr_11803,11803,shingirai-dylan-masimba-manyarara,S. Manyarara,Racing 92,R92,BACK_ROW,3ème ligne,Zimbabwe,22.0,185.0,100.0,2025-2026,10,517.0,51.7,0,0,0,13.46,,,0.0,,,,0.15,0.0,,,0.77,0.15,,,,,lnr,67.8,68.7,0.606,18,0,29,65,100,17,3ème Ligne,3L,61,Moyenne,False,Moyenne,False,66,29.0,,,,,,,,,,,,69.5,True
lnr_1909,1909,jordan-joseph,Jordan Joseph,Racing 92,R92,LOCK,2ème ligne,France,25.0,189.0,115.0,2025-2026,9,385.0,42.8,0,0,0,11.64,,,1.25,,,,0.0,0.62,,,3.12,0.62,,,,,lnr,85.0,76.7,0.449,0,43,100,51,100,100,2ème Ligne,2L,45,Moyenne,False,Basse,False,23,68.6,76.7,Angleterre,37,cluster_1,80.4,69.0,50.0,89.7,89.3,80.1,97.4,75.0,True
lnr_13832,13832,geronimo-prisciantelli,G. Prisciantelli,Racing 92,R92,FLY_HALF,Demi d'ouverture,Italie,26.0,183.0,86.0,2025-2026,9,409.0,45.4,0,0,0,2.93,,,0.0,,,,0.98,0.59,,,1.17,0.0,,,,,lnr,61.8,65.4,0.562,77,31,5,24,100,0,Ouvreur,10,56,Moyenne,False,Moyenne,False,29,26.3,,,,,,,,,,,,65.4,False
lnr_13613,13613,selesitino-ravutaumada,S. Ravutaumada,Racing 92,R92,WINGER,Ailier,Fidji,26.0,183.0,93.0,2025-2026,8,499.0,62.4,1,0,0,5.61,,,0.16,,,,0.16,0.8,,,0.8,0.16,,,,,lnr,55.7,61.4,0.6,10,50,15,61,37,19,Ailier,AIL,60,Moyenne,False,Moyenne,False,39,5.0,,,,,,,,,,,,61.4,False
lnr_2157,2157,fabien-sanconnie,Fabien Sanconnie,Racing 92,R92,BACK_ROW,3ème ligne,France,31.0,195.0,114.0,2025-2026,7,279.0,39.9,1,0,0,16.92,,,0.29,,,,0.0,0.0,,,1.43,0.29,,,,,lnr,48.0,62.8,0.327,0,0,55,96,9,49,3ème Ligne,3L,33,Basse,True,Basse,False,86,8.6,,,,,,,,,,,,66.2,True
lnr_2120,2120,noa-zinzen,Noa Zinzen,Racing 92,R92,BACK_ROW,3ème ligne,France,22.0,192.0,103.0,2025-2026,7,154.0,22.0,0,0,0,19.74,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,64.3,69.0,0.181,0,0,0,100,100,0,3ème Ligne,3L,18,Basse,True,Basse,True,63,33.3,,,,,,,,,,,,70.3,True
lnr_12646,12646,edouard-jabea-njocke,E. Jabea Njocke,Racing 92,R92,FRONT_ROW,1ère ligne,France,19.0,178.0,118.0,2025-2026,6,158.0,26.3,0,0,0,17.72,,,0.0,,,,0.51,0.0,,,0.0,0.0,,,,,lnr,90.3,74.6,0.228,100,0,0,100,100,0,1ère Ligne,1L,23,Basse,True,Basse,True,54,66.2,,,,,,,,,,,,74.6,False
lnr_12366,12366,kleo-labarbe,Kleo Labarbe,Racing 92,R92,SCRUM_HALF,Demi de mêlée,France,21.0,175.0,65.0,2025-2026,6,236.0,39.3,0,0,0,7.8,,,0.0,,,,0.0,0.34,,,0.0,0.0,,,,,lnr,57.1,65.8,0.327,0,16,0,76,100,0,Demi de mêlée,9,33,Basse,True,Basse,False,29,33.3,,,,,,,,,,,,68.6,True
lnr_11839,11839,will-rowlands-1,Will Rowlands,Racing 92,R92,LOCK,2ème ligne,Pays de Galles,34.0,,125.0,2025-2026,6,329.0,54.8,1,0,0,13.13,,,0.24,,,,0.0,0.24,,,0.0,0.0,,,,,lnr,54.0,63.9,0.383,0,17,0,68,27,13,2ème Ligne,2L,38,Basse,True,Basse,False,59,17.1,70.3,WALES,23,cluster_1,90.7,62.8,50.0,90.0,55.2,83.3,86.7,67.0,True
lnr_13764,13764,daniel-tupou,Daniel Tupou,Racing 92,R92,FRONT_ROW,1ère ligne,Tonga,29.0,184.0,148.0,2025-2026,5,133.0,26.6,0,0,0,6.62,,,0.6,,,,0.0,0.0,,,12.03,2.41,,,,,lnr,79.6,71.8,0.192,0,0,100,7,100,91,1ère Ligne,1L,19,Basse,True,Basse,True,95,39.8,77.8,Australie,71,cluster_1,88.1,73.9,50.0,77.6,69.7,100.0,86.2,71.8,False
lnr_12612,12612,soumaila-camara,S. Camara,Racing 92,R92,BACK_ROW,3ème ligne,France,22.0,187.0,101.0,2025-2026,4,134.0,33.5,0,0,0,11.94,,,0.6,,,,0.0,0.6,,,0.0,0.0,,,,,lnr,73.0,70.5,0.157,0,56,0,51,100,33,3ème Ligne,3L,16,Basse,True,Basse,True,45,52.7,74.5,France,17,cluster_1,77.2,96.8,50.0,93.2,60.7,65.1,87.6,69.6,True
lnr_11673,11673,vladi-ashvetia,Vladi Ashvetia,Racing 92,R92,CENTRE,Centre,France,20.0,185.0,90.0,2025-2026,2,115.0,57.5,0,0,0,6.26,,,0.0,,,,2.09,1.39,,,3.48,0.7,,,,,lnr,90.7,72.6,0.128,100,89,79,50,100,50,Centre,CTR,13,Basse,True,Basse,True,15,81.8,,,,,,,,,,,,72.6,False
lnr_13419,13419,nolann-donguy,Nolann Donguy,Racing 92,R92,WINGER,Ailier,France,20.0,183.0,85.0,2025-2026,2,138.0,69.0,0,0,0,5.22,,,0.0,,,,0.58,0.0,,,0.0,0.0,,,,,lnr,58.5,68.1,0.166,36,0,0,55,100,0,Ailier,AIL,17,Basse,True,Basse,True,28,32.5,,,,,,,,,,,,66.5,True
lnr_1245,1245,wame-naituvi,Wame Naituvi,Racing 92,R92,WINGER,Ailier,Fidji,29.0,180.0,92.0,2025-2026,2,100.0,50.0,0,0,0,2.4,,,0.0,,,,1.6,1.6,,,0.0,0.0,,,,,lnr,81.8,71.4,0.12,100,100,0,11,100,0,Ailier,AIL,12,Basse,True,Basse,True,13,70.0,,,,,,,,,,,,68.5,True
lnr_2148,2148,ibrahim-diallo,Ibrahim Diallo,Racing 92,R92,BACK_ROW,3ème ligne,France,28.0,192.0,108.0,2025-2026,1,54.0,54.0,0,0,0,19.26,,,0.0,,,,1.48,0.0,,,0.0,0.0,,,,,lnr,79.5,70.6,0.063,100,0,0,100,100,0,3ème Ligne,3L,6,Basse,True,Basse,True,42,54.8,,,,,,,,,,,,65.7,True
lnr_12565,12565,lehopoame-leota,L. Leota,Racing 92,R92,FRONT_ROW,1ère ligne,Nouvelle Zélande,19.0,175.0,130.0,2025-2026,1,43.0,43.0,0,0,0,9.3,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,75.7,70.4,0.062,0,0,0,31,100,0,1ère Ligne,1L,6,Basse,True,Basse,True,115,26.4,,,,,,,,,,,,70.4,False
lnr_1678,1678,loic-credoz,Loïc Credoz,Pau,PAU,BACK_ROW,3ème ligne,France,26.0,186.0,108.0,2025-2026,16,779.0,48.7,0,0,0,11.4,,,0.31,,,,0.1,0.0,,,0.0,0.0,,,,,lnr,66.6,66.9,0.914,12,0,0,46,100,17,3ème Ligne,3L,91,Haute,False,Moyenne,False,75,20.4,,,,,,,,,,,,66.9,False
lnr_1917,1917,youri-delhommel,Youri Delhommel,Pau,PAU,FRONT_ROW,1ère ligne,France,30.0,181.0,101.0,2025-2026,16,605.0,37.8,1,0,0,8.86,,,0.66,,,,0.0,0.13,,,3.31,0.66,,,,,lnr,69.9,69.9,0.873,0,11,82,27,65,83,1ère Ligne,1L,87,Haute,False,Moyenne,False,123,22.3,,,,,,,,,,,,74.8,True
lnr_1940,1940,reece-hewat,Reece Hewat,Pau,PAU,BACK_ROW,3ème ligne,Australie,28.0,191.0,106.0,2025-2026,16,824.0,51.5,1,0,0,11.94,,,0.19,,,,0.39,0.49,,,1.94,0.39,,,,,lnr,73.8,73.6,0.966,46,46,74,51,69,55,3ème Ligne,3L,97,Haute,False,Bonne,False,23,75.8,,,,,,,,,,,,73.7,True
lnr_2335,2335,facundo-isa,Facundo Isa,Pau,PAU,BACK_ROW,3ème ligne,Argentine,32.0,188.0,110.0,2025-2026,16,857.0,53.6,0,0,0,10.46,,,0.75,,,,0.0,0.75,,,1.87,0.37,,,,,lnr,78.7,78.7,1.0,0,71,72,37,100,82,3ème Ligne,3L,100,Haute,False,Bonne,False,10,90.3,73.6,Argentine,41,cluster_1,82.8,74.3,50.0,53.9,66.2,77.6,71.5,76.7,True
lnr_2232,2232,jimi-maximin,Jimi Maximin,Pau,PAU,LOCK,2ème ligne,France,26.0,,133.0,2025-2026,16,705.0,44.1,2,0,0,12.71,,,0.57,,,,0.11,0.0,,,2.27,0.45,,,,,lnr,59.7,61.5,0.822,31,0,100,63,32,90,2ème Ligne,2L,82,Haute,False,Moyenne,False,61,14.3,,,,,,,,,,,,66.0,True
lnr_1707,1707,thomas-laclayat,Thomas Laclayat,Pau,PAU,FRONT_ROW,1ère ligne,France,28.0,176.0,125.0,2025-2026,15,769.0,51.3,0,0,0,8.43,,,0.31,,,,0.0,0.1,,,1.04,0.21,,,,,lnr,77.3,77.3,1.0,0,8,26,23,100,32,1ère Ligne,1L,100,Haute,False,Moyenne,False,32,79.9,,,,,,,,,,,,72.2,True
lnr_1895,1895,thibault-daubagna,T. Daubagna,Pau,PAU,SCRUM_HALF,Demi de mêlée,France,31.0,177.0,83.0,2025-2026,14,722.0,51.6,0,0,0,5.1,,,0.22,,,,0.55,0.89,,,0.55,0.11,,,,,lnr,66.8,66.8,1.0,39,41,8,34,100,27,Demi de mêlée,9,100,Haute,False,Moyenne,False,27,38.1,,,,,,,,,,,,66.4,True
lnr_1914,1914,sacha-zegueur,Sacha Zegueur,Pau,PAU,BACK_ROW,3ème ligne,France,26.0,192.0,105.0,2025-2026,14,709.0,50.6,1,0,0,16.36,,,0.0,,,,0.11,0.23,,,0.0,0.0,,,,,lnr,60.7,62.2,0.832,13,22,0,91,64,0,3ème Ligne,3L,83,Haute,False,Moyenne,False,88,5.9,,,,,,,,,,,,67.9,True
lnr_1845,1845,hugo-auradou,Hugo Auradou,Pau,PAU,LOCK,2ème ligne,France,22.0,,105.0,2025-2026,13,895.0,68.8,2,0,0,9.39,,,0.36,,,,0.36,0.36,,,0.0,0.0,,,,,lnr,68.7,68.7,1.0,100,25,0,25,47,19,2ème Ligne,2L,100,Haute,False,Bonne,False,53,25.7,,,,,,,,,,,,70.1,True
lnr_1893,1893,beka-gorgadze,Beka Gorgadze,Pau,PAU,BACK_ROW,3ème ligne,Géorgie,30.0,189.0,110.0,2025-2026,12,890.0,74.2,1,0,0,12.58,,,0.81,,,,0.09,0.63,,,0.9,0.18,,,,,lnr,71.0,71.0,1.0,11,59,34,57,72,61,3ème Ligne,3L,100,Haute,False,Bonne,False,37,61.3,75.8,GEORG,43,cluster_0,80.3,62.2,50.0,87.3,78.2,70.3,86.1,70.7,True
lnr_1853,1853,jack-maddocks,Jack Maddocks,Pau,PAU,FULLBACK,Arrière,Australie,29.0,194.0,100.0,2025-2026,12,843.0,70.2,0,0,0,2.85,,,0.0,,,,0.38,0.47,,,1.42,0.28,,,,,lnr,60.7,60.7,0.996,29,28,19,38,100,23,Arrière,ARR,100,Haute,False,Bonne,False,32,6.1,69.4,Australie,12,cluster_1,75.2,57.4,50.0,91.7,89.8,68.6,94.8,62.2,True
lnr_1877,1877,thomas-souverbie,Thomas Souverbie,Pau,PAU,SCRUM_HALF,Demi de mêlée,France,21.0,175.0,79.0,2025-2026,12,278.0,23.2,0,0,0,8.92,,,0.0,,,,0.29,0.29,,,0.0,0.0,,,,,lnr,59.4,65.9,0.385,20,13,0,93,100,0,Demi de mêlée,9,38,Basse,True,Basse,False,28,35.7,,,,,,,,,,,,65.9,False
lnr_1901,1901,mickael-capelli,Mickael Capelli,Pau,PAU,LOCK,2ème ligne,France,29.0,198.0,126.0,2025-2026,11,457.0,41.5,0,0,0,12.95,,,0.35,,,,0.35,0.53,,,0.0,0.0,,,,,lnr,89.9,80.6,0.533,98,37,0,66,100,19,2ème Ligne,2L,53,Moyenne,False,Moyenne,False,8,90.0,,,,,,,,,,,,75.8,True
lnr_1927,1927,emilien-gailleton,Emilien Gailleton,Pau,PAU,CENTRE,Centre,France,22.0,185.0,89.0,2025-2026,11,744.0,67.6,0,0,0,6.67,,,0.22,,,,0.75,0.0,,,2.15,0.43,,,,,lnr,68.3,68.6,0.826,64,0,49,56,100,47,Centre,CTR,83,Haute,False,Moyenne,False,41,47.4,,,,,,,,,,,,68.6,False
lnr_1896,1896,lucas-rey,Lucas Rey,Pau,PAU,FRONT_ROW,1ère ligne,France,28.0,175.0,92.0,2025-2026,11,426.0,38.7,0,0,0,12.77,,,0.38,,,,0.19,0.38,,,2.82,0.56,,,,,lnr,88.1,81.1,0.615,54,32,70,63,100,61,1ère Ligne,1L,62,Moyenne,False,Moyenne,False,13,92.4,,,,,,,,,,,,75.2,True
lnr_1929,1929,luke-whitelock,Luke Whitelock,Pau,PAU,BACK_ROW,3ème ligne,Nouvelle Zélande,35.0,193.0,112.0,2025-2026,11,549.0,49.9,0,0,0,9.62,,,0.29,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,64.4,66.4,0.644,0,0,0,29,100,16,3ème Ligne,3L,64,Moyenne,False,Moyenne,False,78,17.2,,,,,,,,,,,,65.8,True
lnr_1843,1843,clement-mondinat,Clement Mondinat,Pau,PAU,FLY_HALF,Demi d'ouverture,France,22.0,178.0,80.0,2025-2026,10,329.0,32.9,0,0,0,1.46,,,0.0,,,,0.49,0.49,,,2.43,0.49,,,,,lnr,63.6,67.1,0.452,39,26,15,1,100,55,Ouvreur,10,45,Moyenne,False,Basse,False,25,36.8,,,,,,,,,,,,67.8,True
lnr_1889,1889,remi-seneca,Rémi Seneca,Pau,PAU,FRONT_ROW,1ère ligne,France,31.0,185.0,113.0,2025-2026,10,321.0,32.1,0,0,0,17.2,,,0.25,,,,0.0,0.5,,,1.25,0.25,,,,,lnr,85.2,77.0,0.463,0,42,31,100,100,31,1ère Ligne,1L,46,Moyenne,False,Basse,False,36,77.4,,,,,,,,,,,,72.3,True
lnr_1850,1850,siate-folau-tokolahi,S. Tokolahi,Pau,PAU,FRONT_ROW,1ère ligne,Tonga,34.0,179.0,123.0,2025-2026,10,306.0,30.6,0,0,0,10.98,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,77.1,73.1,0.442,0,0,0,46,100,0,1ère Ligne,1L,44,Moyenne,False,Basse,False,72,54.1,,,,,,,,,,,,70.4,True
lnr_1902,1902,nathan-decron,Nathan Decron,Pau,PAU,CENTRE,Centre,France,28.0,184.0,96.0,2025-2026,9,634.0,70.4,0,0,0,8.33,,,0.5,,,,0.25,0.38,,,1.26,0.25,,,,,lnr,65.5,66.8,0.704,21,24,29,78,100,56,Centre,CTR,70,Haute,False,Moyenne,False,53,32.5,,,,,,,,,,,,70.4,True
lnr_317,317,lekso-kaulashvili,L. Kaulashvili,Pau,PAU,FRONT_ROW,1ère ligne,Géorgie,33.0,185.0,132.0,2025-2026,9,416.0,46.2,1,0,0,9.42,,,0.0,,,,0.0,0.0,,,0.96,0.19,,,,,lnr,60.2,64.1,0.6,0,0,24,32,50,14,1ère Ligne,1L,60,Moyenne,False,Moyenne,False,143,9.6,,,,,,,,,,,,65.4,True
lnr_2336,2336,aymeric-luc,Aymeric Luc,Pau,PAU,SCRUM_HALF,Demi de mêlée,France,28.0,180.0,80.0,2025-2026,9,444.0,49.3,0,0,0,3.24,,,0.18,,,,0.54,0.36,,,0.9,0.18,,,,,lnr,60.3,64.0,0.615,38,16,12,5,100,29,Demi de mêlée,9,62,Moyenne,False,Moyenne,False,33,22.6,,,,,,,,,,,,67.0,True
lnr_1870,1870,daniel-robson,Daniel Robson,Pau,PAU,SCRUM_HALF,Demi de mêlée,Grande-Bretagne,34.0,173.0,82.0,2025-2026,9,441.0,49.0,0,0,0,4.35,,,0.0,,,,0.36,0.18,,,1.81,0.36,,,,,lnr,58.6,63.0,0.611,25,8,25,22,100,25,Demi de mêlée,9,61,Moyenne,False,Moyenne,False,37,14.3,,,,,,,,,,,,61.6,True
lnr_708,708,daniel-bibi-biziwu,D. Bibi Biziwu,Pau,PAU,FRONT_ROW,1ère ligne,France,24.0,183.0,119.0,2025-2026,8,298.0,37.2,2,0,0,10.47,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,43.8,58.7,0.43,0,0,0,42,0,0,1ère Ligne,1L,43,Moyenne,False,Basse,False,152,3.8,,,,,,,,,,,,64.0,True
lnr_13598,13598,julian-sixto-montoya,J. Montoya,Pau,PAU,FRONT_ROW,1ère ligne,Argentine,32.0,183.0,113.0,2025-2026,7,732.0,104.6,0,0,0,9.62,,,0.0,,,,0.22,0.22,,,2.19,0.44,,,,,lnr,83.9,83.9,1.0,62,18,55,34,100,33,1ère Ligne,1L,100,Haute,False,Moyenne,False,4,98.1,71.3,Argentine,92,cluster_1,64.2,52.5,50.0,91.2,78.2,57.3,85.8,83.9,False
lnr_1887,1887,guram-papidze,Guram Papidze,Pau,PAU,FRONT_ROW,1ère ligne,Géorgie,28.0,187.0,122.0,2025-2026,7,273.0,39.0,0,0,0,14.36,,,0.0,,,,0.0,0.29,,,0.0,0.0,,,,,lnr,80.5,74.1,0.394,0,24,0,77,100,0,1ère Ligne,1L,39,Basse,True,Basse,False,59,62.7,67.4,GEORG,8,cluster_0,55.5,50.2,50.0,90.5,70.3,55.3,73.2,72.1,True
lnr_1849,1849,hugo-parrou,Hugo Parrou,Pau,PAU,FRONT_ROW,1ère ligne,France,23.0,183.0,110.0,2025-2026,7,218.0,31.1,0,0,0,11.38,,,0.0,,,,0.0,0.73,,,0.0,0.0,,,,,lnr,79.1,72.9,0.315,0,61,0,50,100,0,1ère Ligne,1L,32,Basse,True,Basse,False,77,51.3,,,,,,,,,,,,71.5,True
lnr_320,320,thomas-jolmes,Thomas Jolmes,Pau,PAU,LOCK,2ème ligne,France,30.0,,117.0,2025-2026,6,347.0,57.8,0,0,0,12.22,,,0.23,,,,0.0,0.46,,,0.0,0.0,,,,,lnr,80.8,74.4,0.404,0,32,0,58,100,12,2ème Ligne,2L,40,Moyenne,False,Basse,False,33,54.3,,,,,,,,,,,,68.2,True
lnr_994,994,remi-picquette,Rémi Picquette,Pau,PAU,LOCK,2ème ligne,France,31.0,,117.0,2025-2026,6,208.0,34.7,0,0,0,8.08,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,75.8,71.4,0.242,0,0,0,10,100,0,2ème Ligne,2L,24,Basse,True,Basse,True,43,39.3,,,,,,,,,,,,67.7,True
lnr_4000,4000,joe-simmonds,Joe Simmonds,Pau,PAU,FLY_HALF,Demi d'ouverture,Grande-Bretagne,29.0,182.0,94.0,2025-2026,6,370.0,61.7,0,0,0,2.81,,,0.0,,,,0.43,0.86,,,16.22,0.22,,,,,lnr,76.8,73.4,0.509,34,46,100,22,100,25,Ouvreur,10,51,Moyenne,False,Basse,False,2,97.4,,,,,,,,,,,,73.4,False
lnr_1944,1944,theo-attissogbe,T. Attissogbe,Pau,PAU,FULLBACK,Arrière,France,21.0,181.0,84.0,2025-2026,4,270.0,67.5,0,0,0,5.93,,,0.3,,,,0.0,1.48,,,1.48,0.3,,,,,lnr,71.1,70.3,0.319,0,88,20,100,100,63,Arrière,ARR,32,Basse,True,Basse,True,10,72.7,,,,,,,,,,,,70.3,False
lnr_1876,1876,alexandre-etchebehere,A. Etchebehere,Pau,PAU,FRONT_ROW,1ère ligne,France,21.0,178.0,108.0,2025-2026,4,163.0,40.8,0,0,0,14.72,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,80.1,72.4,0.235,0,0,0,81,100,0,1ère Ligne,1L,24,Basse,True,Basse,True,83,47.1,,,,,,,,,,,,72.4,False
lnr_1858,1858,tumua-manu,Tumua Manu,Pau,PAU,CENTRE,Centre,Nouvelle Zélande,32.0,183.0,97.0,2025-2026,4,234.0,58.5,1,0,0,5.47,,,0.34,,,,0.68,0.68,,,1.71,0.34,,,,,lnr,65.2,68.8,0.26,58,43,39,39,0,50,Centre,CTR,26,Basse,True,Basse,True,38,51.3,,,,,,,,,,,,73.1,True
