Age,Height in cm,Weight in kg,Tries_avg,Try Assists_avg,Clean Breaks_avg,Defenders Beaten_avg,Meters Run_avg,Offload_avg,Passes_avg,Runs_avg,Missed Tackles_avg,Tackles_avg,Turnovers Conceded_avg,Penalties Conceded_avg,Yellow Cards_avg,RucksWon_avg,ScrumsRatio_avg,Tackle Ratio_avg,Lineouts Won_avg,Conversion Goals_avg,Penalty Goals_avg,Drop Goals Converted_avg,name,matches_intl,position_naim,sub_caps,is_forward,team_code,cluster,axis_course,axis_distrib,axis_kicking,axis_physique,axis_rigueur,axis_danger,axis_melee,rating_intl,photo_url,position_label,team
,,,74.41676104190263,50.0,62.595356550580426,54.861618798955625,54.04147206449488,62.76674937965263,52.07042253521128,59.50746268656717,99.0,68.58018531717748,100.0,91.425,100.0,94.1185372005043,78.69613259668509,81.92067307692307,50.0,50.0,50.0,50.0,R KITSHOFF,10,FL,,1,NAMIB,cluster_0,57.7,55.3,50.0,88.6,95.6,60.4,78.7,74.7,https://www.lequipe.fr/_medias/img-sportif-rugby/6014/110,Flanker,NAMIB
,,,90.69460173650437,50.0,58.39690436705363,53.24107919930375,62.12441619348463,58.511166253101756,54.140845070422536,65.05348258706468,50.0,74.77358042290331,86.1484098939929,88.56666666666666,100.0,82.87263556116012,83.83977900552486,99.0,50.0,50.0,50.0,50.0,W CONRADIE,15,FL,,1,NAMIB,cluster_0,59.6,54.3,50.0,90.2,87.4,62.9,83.8,75.1,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Flanker,NAMIB
,,,100.0,50.0,60.49613045881704,66.20539599651873,65.39608405521857,50.00000000000001,52.30046948356808,71.7879353233831,66.33333333333333,76.07745307674033,94.22850412249704,100.0,100.0,82.87263556116012,83.83977900552486,92.0,71.21504748766381,50.0,50.0,50.0,L WESTHUIZEN,12,H,,1,NAMIB,cluster_0,65.9,50.6,50.0,87.0,97.2,69.0,83.8,75.9,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Talonneur,NAMIB
,,,50.0,50.0,57.87209784411278,59.11553524804178,53.42803434041976,57.979218362282886,50.86267605633803,58.17047574626866,53.0625,72.00285103349967,87.01413427561835,89.28125,100.0,91.52332912988643,74.5,97.25,50.0,50.0,50.0,50.0,M KATJIJEKO,16,FL,,1,NAMIB,cluster_0,57.1,53.2,50.0,94.1,88.2,54.3,74.5,72.5,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Flanker,NAMIB
,,,62.45753114382786,50.0,52.57048092868989,51.98433420365535,53.770469564543326,55.21091811414394,52.95774647887324,64.06716417910448,69.0,60.97647897362794,91.51943462897523,61.5,100.0,84.91734495013174,81.13259668508287,86.86136363636362,50.0,50.0,50.0,50.0,M SANGUINETTI,49,P,,1,URUG,cluster_0,55.5,52.7,50.0,85.8,76.3,54.2,81.1,70.2,https://www.lequipe.fr/_medias/img-sportif-rugby/8077/100,Pilier,URUG
,,,90.69460173650437,60.88888888888889,53.498710152939005,54.05134899912968,59.141424907786025,67.73159636062866,52.8755868544601,70.13733416252074,66.33333333333333,72.00285103349967,94.22850412249704,78.5625,100.0,88.40907944514501,84.21878453038673,93.71257177033493,76.22415592225111,50.0,50.0,50.0,G LORDON,36,H,,1,URUG,cluster_0,59.0,61.2,50.0,90.8,86.3,64.6,84.2,75.4,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Talonneur,URUG
,,,50.0,50.0,50.0,50.0,50.0,50.00000000000001,50.0,50.0,50.0,50.0,100.0,100.0,100.0,83.73770491803272,83.56906077348066,50.0,50.0,50.0,50.0,50.0,D GARCIA,15,P,,1,URUG,cluster_0,50.0,50.0,50.0,68.5,100.0,50.0,83.6,70.4,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Pilier,URUG
,,,72.48912201227874,50.0,53.31456751331064,71.74934725848567,67.6244646421581,66.79835444691136,57.08302446256487,80.02356637863316,60.31578947368421,64.92591064260796,87.24195648130926,93.23026315789473,100.0,87.37099621689785,84.05635359116022,93.56333333333332,50.0,50.0,50.0,50.0,M OLASO,38,N8,,1,URUG,cluster_0,68.0,58.1,50.0,90.2,90.3,61.8,84.1,74.2,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,N°8,URUG
,,,56.42546343207964,50.0,50.0,50.0,50.0,50.00000000000001,50.0,50.0,50.0,50.0,100.0,100.0,100.0,88.06305170239588,69.49171270718233,50.0,50.0,50.0,50.0,50.0,M VIRGINIO,19,L,,1,URUG,cluster_0,50.0,50.0,50.0,70.9,100.0,51.6,69.5,67.1,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,2e Ligne,URUG
,,,65.75274905929201,62.645161290322584,58.12603648424545,59.40958477217218,66.0168938961548,70.59153125750423,100.0,64.18452094366876,70.54838709677419,74.60533879015014,95.53174512709448,97.23387096774192,100.0,86.80476900149023,78.62230035158213,91.15368457300276,50.0,50.0,50.0,50.0,T RACHETTI,31,SH,,0,URUG,cluster_0,61.9,75.9,50.0,88.8,96.4,61.4,78.6,69.6,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Demi de mêlée,URUG
,,,50.0,50.0,50.0,50.0,50.0,50.00000000000001,50.0,50.0,50.0,50.0,100.0,100.0,100.0,82.62547288776794,72.77900552486187,50.0,50.0,50.0,50.0,50.0,E SEIFERT,17,L,,1,URUG,cluster_0,50.0,50.0,50.0,67.9,100.0,50.0,72.8,67.0,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,2e Ligne,URUG
,,,71.23196612339358,50.0,50.0,50.0,50.0,50.00000000000001,50.0,50.0,50.0,50.0,100.0,100.0,100.0,81.79129886506934,70.98066298342543,50.0,50.0,50.0,50.0,50.0,M FERRES,23,FL,,1,URUG,cluster_0,50.0,50.0,50.0,67.4,100.0,55.2,71.0,66.9,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Flanker,URUG
,,,54.88335220838053,50.0,50.0,50.0,50.0,50.00000000000001,50.0,50.0,50.0,50.0,100.0,100.0,100.0,81.79129886506934,70.98066298342543,50.0,50.0,50.0,50.0,50.0,S LEON,25,FL,,1,URUG,cluster_0,50.0,50.0,50.0,67.4,100.0,51.2,71.0,66.6,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Flanker,URUG
,,,83.51320143006242,73.05882352941177,69.75742204012619,70.01843034864079,74.67901708851213,67.52298934462125,56.3601215133941,68.40905765291191,68.25490196078431,57.094601204701405,82.34601260999095,94.95588235294115,100.0,87.13143854884079,81.75733106672335,84.10069444444446,50.0,51.08451946088928,50.0,50.0,R PISANO,51,FB,,0,URUG,cluster_0,70.8,66.4,50.5,85.8,88.8,74.0,81.8,73.1,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Arrière,URUG
,,,90.69460173650437,50.0,50.0,50.0,50.0,50.00000000000001,50.0,50.0,50.0,50.0,100.0,100.0,100.0,86.33291298865058,88.71270718232044,50.0,50.0,77.65524625267666,86.29629629629629,50.0,F GARCIA,27,W,,0,URUG,cluster_0,50.0,50.0,82.0,69.9,100.0,60.0,88.7,65.2,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Ailier,URUG
,,,50.0,50.0,65.74419568822555,100.0,83.19780624406505,50.00000000000001,56.03873239436621,75.25419776119405,100.0,69.55808980755525,56.713780918727856,89.28125,100.0,91.52332912988643,90.87845303867405,81.0630303030303,50.0,94.93977516059958,83.40909090909092,50.0,F FAVARO,8,W,,0,URUG,cluster_0,81.1,51.7,89.2,86.8,73.3,66.6,90.9,73.8,https://www.lequipe.fr/_medias/img-sportif-rugby/10855/110,Ailier,URUG
,,,50.0,50.0,50.0,50.0,50.0,50.00000000000001,50.0,50.0,50.0,50.0,100.0,100.0,100.0,81.1424968474148,68.95027624309392,50.0,50.0,50.0,50.0,50.0,F PICCARDO,14,C,,0,URUG,cluster_0,50.0,50.0,50.0,67.1,100.0,50.0,69.0,60.4,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Centre,URUG
,,,54.521622415167144,50.0,50.0,57.20239822067499,53.742103763421184,59.45685139233528,52.30046948356808,54.40160309563295,60.88888888888889,57.96811066233733,100.0,93.64814814814815,100.0,81.1424968474148,68.95027624309392,83.39583333333334,50.0,50.0,50.0,50.0,F PEREZ,27,P,,1,URUG,cluster_0,53.8,54.1,50.0,82.2,96.8,52.9,69.0,68.8,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Pilier,URUG
,,,58.13892034730088,100.0,100.0,100.0,100.0,92.55583126550873,63.80281690140846,100.0,100.0,83.90068899976242,50.0,65.69999999999999,100.0,91.05147311704692,87.62983425414366,85.74772727272727,50.0,50.0,50.0,50.0,N FREITAS,15,C,,0,URUG,cluster_0,100.0,87.3,50.0,88.7,58.0,89.7,87.6,82.7,https://www.lequipe.fr/_medias/img-sportif-rugby/10858/100,Centre,URUG
,,,84.88108720271802,61.2,71.59203980099504,69.44647519582247,85.87837445010757,64.59057071960301,55.521126760563384,69.69402985074628,64.0,54.47042052744121,86.1484098939929,100.0,100.0,86.90962589323246,88.17127071823204,82.48518518518517,50.0,50.0,50.0,50.0,G VALENTE,35,W,,0,URUG,cluster_0,74.3,60.9,50.0,84.9,93.2,71.7,88.2,74.4,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Ailier,URUG
,,,58.72027180067951,100.0,76.9900497512438,100.0,100.0,86.4764267990075,100.0,100.0,99.0,69.55808980755525,50.0,81.625,51.0,87.27662501432975,77.73631341034654,83.78030303030303,51.51536053483314,53.95074946466809,50.0,50.0,F ETCHEVERRY,14,FH,,0,URUG,cluster_0,94.2,95.0,52.0,85.7,66.1,84.0,77.7,75.7,https://www.lequipe.fr/_medias/img-sportif-rugby/10862/110,Ouvreur,URUG
,,,50.0,50.0,50.0,50.0,50.0,50.00000000000001,50.0,50.0,50.0,50.0,100.0,100.0,100.0,81.79129886506934,70.98066298342543,50.0,50.0,51.3169164882227,52.12121212121213,50.0,F CAVANNA,21,FH,,0,URUG,cluster_0,50.0,50.0,51.7,67.4,100.0,50.0,71.0,58.3,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Ouvreur,URUG
,,,50.0,50.0,63.99484061175605,55.40179866550624,54.16977276495504,64.1852770885029,50.76682316118936,56.60240464344943,100.0,83.68337689078959,92.30467216332941,61.88888888888889,100.0,92.26481715006314,93.1988950276243,82.4121212121212,50.0,50.0,50.0,50.0,D ARBELO,9,P,,1,URUG,cluster_0,57.6,55.4,50.0,87.8,76.8,54.9,93.2,75.7,https://www.lequipe.fr/_medias/img-sportif-rugby/10857/110,Pilier,URUG
,,,62.20838052095131,50.0,50.0,54.861618798955625,57.21691440088371,62.76674937965263,58.28169014084507,83.27611940298506,79.4,87.16037063435495,58.44522968197873,74.275,100.0,82.62547288776794,72.77900552486187,91.04722222222222,50.0,50.0,50.0,50.0,E DOSANTOS,10,L,,1,URUG,cluster_0,61.0,57.0,50.0,86.4,66.5,54.2,72.8,68.0,https://www.lequipe.fr/_medias/img-sportif-rugby/12132/110,2e Ligne,URUG
,,,50.0,50.0,50.0,50.0,56.03596477164819,61.6061357996842,64.43021766965428,81.33141112618725,67.81818181818183,100.0,87.40764535817537,92.20454545454544,100.0,92.82093316519541,86.7161602209945,96.50094696969695,50.0,50.0,50.0,50.0,M LEINDEKAR,11,L,,1,URUG,cluster_0,59.0,58.3,50.0,94.5,89.8,50.0,86.7,77.2,https://www.lequipe.fr/_medias/img-sportif-rugby/9766/100,2e Ligne,URUG
,,,58.72027180067951,50.0,50.0,81.25326370757185,74.33131140869364,59.11910669975188,62.8169014084507,94.14179104477614,81.5,100.0,80.21201413427559,50.0,50.0,84.91734495013174,78.62230035158213,95.56390831390831,50.0,50.0,50.0,50.0,S CIVETTA,14,FL,,1,URUG,cluster_0,74.6,56.9,50.0,89.7,64.8,60.0,78.6,71.2,https://www.lequipe.fr/_medias/img-sportif-rugby/10868/110,Flanker,URUG
,,,58.13892034730088,50.0,50.0,50.0,50.0,50.00000000000001,50.0,50.0,50.0,50.0,100.0,100.0,100.0,82.87263556116012,79.50828729281771,50.0,50.0,50.0,50.0,50.0,F CLAVELL,30,H,,1,URUG,cluster_0,50.0,50.0,50.0,68.0,100.0,52.0,79.5,66.4,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Talonneur,URUG
,,,77.1297344910029,93.55555555555556,50.0,55.40179866550624,57.05653852530853,50.00000000000001,50.76682316118936,71.12769485903814,66.33333333333333,82.5968163459254,92.30467216332941,50.0,100.0,88.92812105926853,87.62983425414366,95.19507575757576,78.28672998355177,50.0,50.0,50.0,F GATTAS,9,H,,1,URUG,cluster_0,58.2,65.7,50.0,91.8,70.8,68.9,87.6,75.5,https://www.lequipe.fr/_medias/img-sportif-rugby/10860/110,Talonneur,URUG
,,,50.0,50.0,50.0,56.07702349869452,56.85606868083953,50.00000000000001,54.31338028169014,72.2831156716418,92.875,84.22665716322169,82.68551236749113,50.0,100.0,81.1424968474148,66.78453038674033,89.22916666666669,50.0,50.0,50.0,50.0,I PECULO,8,P,,1,URUG,cluster_0,58.6,51.2,50.0,84.8,66.1,51.5,66.8,62.4,https://www.lequipe.fr/_medias/img-sportif-rugby/12131/110,Pilier,URUG
,,,50.0,50.0,50.0,50.0,50.0,50.00000000000001,50.0,50.0,50.0,50.0,100.0,100.0,100.0,81.1424968474148,66.78453038674033,50.0,50.0,50.0,50.0,50.0,I RODRIGUEZ,14,P,,1,URUG,cluster_0,50.0,50.0,50.0,67.1,100.0,50.0,66.8,63.6,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Pilier,URUG
,,,50.0,50.0,50.0,50.0,50.0,50.00000000000001,50.0,50.0,50.0,50.0,100.0,100.0,100.0,83.36696090794442,78.58011049723756,50.0,50.0,50.0,50.0,50.0,M SANTIN,37,P,,1,URUG,cluster_0,50.0,50.0,50.0,68.3,100.0,50.0,78.6,68.5,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Pilier,URUG
,,,50.0,50.0,50.0,50.0,50.666176713927726,50.00000000000001,50.5308775731311,56.39925373134328,50.0,56.770108010307595,100.0,67.01923076923077,50.0,83.36696090794442,78.58011049723756,99.0,50.0,50.0,50.0,50.0,M BENITEZ,13,P,,1,URUG,cluster_0,51.7,50.1,50.0,90.4,83.2,50.0,78.6,71.7,https://www.lequipe.fr/_medias/img-sportif-rugby/12134/110,Pilier,URUG
,,,67.03494956411811,50.0,52.929152686181496,50.0,53.49097254740421,52.969011483640145,54.17294464461187,58.84415133634155,60.25581395348838,56.822589467751826,98.38934998767357,96.01162790697674,100.0,83.0299208987733,81.42792566549474,91.13030303030304,50.0,50.0,50.0,50.0,D O'NEILL,43,L,,1,URUG,cluster_0,53.7,52.2,50.0,86.7,97.2,54.9,81.4,74.4,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,2e Ligne,URUG
,,,60.61598306169679,50.0,50.0,50.0,50.0,50.00000000000001,50.0,50.0,50.0,50.0,100.0,100.0,100.0,92.56141235813361,78.04640883977899,50.0,50.0,50.0,50.0,50.0,F MIRANDA,23,FL,,1,URUG,cluster_0,50.0,50.0,50.0,73.3,100.0,52.6,78.0,69.9,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Flanker,URUG
,,,62.20838052095131,50.0,62.595356550580426,59.72323759791124,60.681033313307886,50.00000000000001,57.59154929577465,83.27611940298506,64.7,84.22665716322169,100.0,74.275,100.0,96.06494325346779,84.68577348066299,96.83333333333331,50.0,50.0,50.0,50.0,F LAMANNA,10,L,,1,URUG,cluster_0,66.3,52.1,50.0,96.4,86.9,58.6,84.7,77.7,https://www.lequipe.fr/_medias/img-sportif-rugby/8084/110,2e Ligne,URUG
,,,64.65005662514157,65.68,60.076285240464365,65.55718015665798,58.66029728106046,55.106699751861065,99.41408450704228,68.06417910447762,63.72000000000001,67.99344262295082,86.1484098939929,79.42,72.56,92.82093316519541,90.67541436464089,93.21770833333332,50.0,52.21241970021413,50.0,50.0,A ORMAECHEA,25,SH,,0,URUG,cluster_0,63.0,71.1,51.1,93.0,82.7,64.0,90.7,68.8,https://www.lequipe.fr/_medias/img-sportif-rugby/7168/110,Demi de mêlée,URUG
,,,50.0,50.0,50.0,55.40179866550624,63.79232529946665,92.55583126550873,56.13458528951487,65.84577114427861,77.22222222222223,53.259681634592546,84.60934432665879,80.94444444444444,100.0,82.18058007566205,63.590055248618796,59.8,50.0,50.0,50.0,50.0,J DIEGUEZ,9,W,,0,URUG,cluster_0,58.7,67.3,50.0,72.1,82.7,51.4,63.6,64.0,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Ailier,URUG
,,,50.0,50.0,50.0,50.0,52.43096064029767,50.00000000000001,51.089696071163814,66.88825608798115,57.73684210526316,78.3077615635668,100.0,59.381578947368425,100.0,81.1424968474148,89.41657458563532,96.38666666666668,50.0,50.0,50.0,50.0,J LAY,19,P,,1,SAMOA,cluster_0,54.6,50.3,50.0,88.0,79.3,50.0,89.4,74.4,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Pilier,SAMOA
,,,77.1297344910029,50.0,77.9896812235121,71.60719466202498,70.52811207362477,78.37055417700583,57.6682316118936,65.84577114427861,66.33333333333333,63.03872653837015,92.30467216332941,100.0,100.0,88.55737704918033,96.09944751381217,94.91666666666666,50.0,50.0,50.0,50.0,T MCFARLAND,9,FL,,1,SAMOA,cluster_0,71.6,62.5,50.0,91.4,96.2,69.2,96.1,83.4,https://www.lequipe.fr/_medias/img-sportif-rugby/12172/100,Flanker,SAMOA
,,,72.19705549263875,100.0,95.80129654756523,94.19653453596018,100.0,100.0,76.97823303457106,86.7333785617368,76.72727272727272,69.55808980755525,55.926758753613825,84.4090909090909,100.0,86.90962589323246,84.56169429097608,92.73888888888888,50.0,52.51411329569788,62.14876033057851,50.0,U SEUTENI,11,FH,,0,SAMOA,cluster_0,94.3,93.6,57.3,89.5,70.4,90.6,84.6,78.9,https://www.lequipe.fr/_medias/img-sportif-rugby/7573/100,Ouvreur,SAMOA
,,,50.0,50.0,50.0,50.0,55.05184008061861,50.00000000000001,58.62676056338029,84.16744402985077,100.0,100.0,100.0,50.0,100.0,85.68411097099616,88.74654696132599,93.18056162587412,50.0,50.0,50.0,50.0,M ALAALATOA,8,P,,1,SAMOA,cluster_0,59.4,52.4,50.0,89.1,74.6,50.0,88.7,73.8,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Pilier,SAMOA
,,,67.44054360135901,100.0,85.98673300165841,84.72584856396874,79.69244782077868,68.23821339950375,100.0,75.46641791044777,99.0,100.0,80.21201413427559,75.5,100.0,90.48524590163929,89.41657458563532,89.52666666666669,50.0,50.0,50.0,50.0,J TAUMATEINE,7,SH,,0,SAMOA,cluster_0,81.6,88.3,50.0,90.1,77.8,84.6,89.4,77.9,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Demi de mêlée,SAMOA
,,,50.0,50.0,50.0,50.0,51.1886682542632,50.00000000000001,51.623860811930406,52.79631255487271,52.88235294117647,57.478093161712295,100.0,100.0,100.0,83.73770491803272,87.22375690607734,94.1,50.0,50.0,50.0,50.0,L JAIANI,17,L,,1,GEORG,cluster_0,51.0,50.4,50.0,88.4,100.0,50.0,87.2,75.7,https://www.lequipe.fr/_medias/img-sportif-rugby/11361/100,2e Ligne,GEORG
,,,50.0,50.0,50.0,50.0,53.17544233638883,50.00000000000001,52.76056338028169,59.50746268656717,50.0,61.73485388453314,93.07420494699646,82.85,100.0,86.33291298865063,76.42209944751382,99.0,50.0,50.0,50.0,50.0,N ABULADZE,10,P,,1,GEORG,cluster_0,53.1,50.8,50.0,92.1,87.9,50.0,76.4,72.5,https://www.lequipe.fr/_medias/img-sportif-rugby/12446/100,Pilier,GEORG
,,,59.391061939193314,50.0,50.0,61.2191203052822,56.66176713927727,50.00000000000001,54.77789815817985,58.2276119402985,53.769230769230774,63.54021602061517,89.34493068768684,93.40384615384615,100.0,86.90962589323246,76.62062615101289,97.97916666666666,50.0,50.0,50.0,50.0,L CHACHANIDZE,13,L,,1,GEORG,cluster_0,56.5,51.3,50.0,91.9,91.4,55.1,76.6,73.7,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,2e Ligne,GEORG
,,,55.54926387315969,50.0,50.0,52.20982672679801,50.78729975282368,55.8030678998421,51.56850192061461,57.02255766621438,56.68181818181818,59.33454286269682,96.85191133954383,92.20454545454544,100.0,74.22194199243381,90.87845303867405,92.58333333333334,50.0,50.0,50.0,50.0,M ANTONESCU,22,L,,1,ROM,cluster_0,52.4,52.6,50.0,82.5,94.5,51.9,90.9,74.7,https://www.lequipe.fr/_medias/img-sportif-rugby/7620/100,2e Ligne,Roumanie
,,,50.0,50.0,50.0,50.0,56.8370768008372,50.00000000000001,51.81616011860638,60.63334642576592,70.63157894736842,66.98465693814009,89.06453412683649,68.40789473684211,100.0,73.35687263556115,80.45580110497237,88.54861111111109,50.0,50.0,50.0,50.0,M IFTIMICIUC,19,L,,1,ROM,cluster_0,54.3,50.5,50.0,80.2,78.6,50.0,80.5,68.6,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,2e Ligne,Roumanie
,,,50.0,50.0,50.0,50.0,51.28300700460154,50.00000000000001,50.0,55.28192371475954,66.33333333333333,57.605923814049255,100.0,71.41666666666667,100.0,75.95208070617906,88.44198895027624,84.30000000000003,50.0,50.0,50.0,50.0,V NECULAU,9,FL,,1,ROM,cluster_0,51.6,50.0,50.0,79.7,85.5,50.0,88.4,71.0,https://www.lequipe.fr/_medias/img-sportif-rugby/10216/110,Flanker,Roumanie
,,,66.64779161947905,67.81818181818181,50.0,54.41965345359602,54.198932015059604,55.8030678998421,100.0,54.86177069199457,63.36363636363637,57.55653469837361,77.96337937680691,96.10227272727272,100.0,75.95208070617906,81.13259668508287,90.19166666666666,50.0,53.771169943546816,58.099173553719005,50.0,G RUPANU,22,SH,,0,ROM,cluster_0,53.3,72.3,55.9,82.4,87.2,59.6,81.1,66.3,https://www.lequipe.fr/_medias/img-sportif-rugby/10217/110,Demi de mêlée,Roumanie
,,,50.0,50.0,50.0,56.62948018039402,54.46136526600084,50.00000000000001,50.31370038412293,62.96472184531886,70.04545454545455,71.78060001295923,87.40764535817537,84.4090909090909,100.0,75.95208070617906,81.13259668508287,89.37121212121212,50.0,50.0,50.0,50.0,V BALAN,22,P,,1,ROM,cluster_0,55.9,50.1,50.0,82.0,85.9,51.7,81.1,71.0,https://www.lequipe.fr/_medias/img-sportif-rugby/11856/100,Pilier,Roumanie
,,,59.391061939193314,50.0,50.0,53.7397067684274,56.66176713927727,59.820576445886644,51.06175514626218,60.05597014925374,61.30769230769232,66.54915291408521,100.0,100.0,100.0,77.68221941992442,79.50828729281771,93.2205128205128,50.0,50.0,50.0,50.0,D SER,13,FL,,1,ROM,cluster_0,55.0,53.9,50.0,84.7,100.0,53.2,79.5,73.9,https://www.lequipe.fr/_medias/img-sportif-rugby/12437/100,Flanker,Roumanie
,,,72.19705549263875,85.63636363636364,50.0,54.41965345359602,65.74599505647353,61.6061357996842,52.50960307298336,73.76865671641792,67.81818181818183,74.89211430052484,100.0,61.02272727272728,100.0,75.08701134930635,79.37292817679558,94.8,79.89393055079903,50.0,50.0,50.0,T BUTNARIU,11,H,,1,ROM,cluster_0,60.8,67.7,50.0,84.0,80.2,65.4,79.4,72.3,https://www.lequipe.fr/_medias/img-sportif-rugby/12436/100,Talonneur,Roumanie
,,,90.69460173650437,50.0,73.99115533443893,68.52045256744998,73.09412608282787,62.1588089330025,53.286384976525824,69.80721393034827,59.33333333333334,55.58802565930149,83.51001177856298,91.83333333333331,100.0,84.2567465321563,89.41657458563532,90.83333333333334,50.505120178277714,50.0,50.0,50.0,M SIMIONESCU,21,W,,0,ROM,cluster_0,71.4,55.4,50.0,87.2,87.7,70.7,89.4,71.8,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Ailier,Roumanie
,,,100.0,50.0,50.0,63.89033942558749,59.897482606926225,86.4764267990075,51.971830985915496,58.48880597014926,50.0,56.98503207412686,90.1060070671378,100.0,100.0,75.95208070617906,88.44198895027624,99.0,50.0,50.0,50.0,50.0,T GONTINEAC,7,C,,0,ROM,cluster_0,58.1,63.9,50.0,86.4,95.1,65.8,88.4,69.9,https://www.lequipe.fr/_medias/img-sportif-rugby/11579/100,Centre,Roumanie
,,,81.84794918509039,67.04347826086956,88.33369384959263,85.93370416619369,81.62891180909033,66.6522817995469,59.30189834660136,71.18510707332902,69.17391304347827,65.73150701912053,84.9439237978184,92.54347826086956,100.0,75.95208070617906,81.13259668508287,84.38974358974359,50.0,50.0,50.0,50.0,H VAOVASA,23,C,,0,ROM,cluster_0,81.9,64.8,50.0,79.8,88.8,80.8,81.1,76.7,https://www.lequipe.fr/_medias/img-sportif-rugby/12438/100,Centre,Roumanie
,,,55.813514533786325,50.0,50.0,52.315056570931254,53.436625905182716,50.00000000000001,62.48826291079812,55.09328358208957,68.66666666666666,55.58802565930149,86.8080094228504,100.0,100.0,88.06305170239605,90.87845303867405,75.48989898989899,50.0,80.28907922912205,100.0,50.0,F VLAICU,21,C,,0,ROM,cluster_0,52.7,53.5,90.2,82.4,93.5,52.0,90.9,66.4,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Centre,Roumanie
